,season,week,Date,Home Team,Away Team,home_team_score,visit_team_score,game_over_under,line,surface,weather_icon,temperature,wind_speed,wind_bearing,name,month,start,over_hit,under_hit,favorite_covered,underdog_covered,Total Score Over Close,Total Score Under Close,Total Score Over Odds Range,Total Score Under Odds Range
122,1983,9,1983-10-30,OAK,SEA,21,34,44.0,-7.0,Grass,Cloudy,71.71,3.91,225.0,SEA @ LAD,October,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
123,1983,9,1983-10-30,MIA,LAR,30,14,45.0,-3.0,Grass,Partly Cloudy Day,81.63,14.49,60.0,LAR @ MIA,October,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
124,1983,9,1983-10-30,SF,NYJ,13,27,46.0,-5.5,Grass,Rain,68.01,5.06,163.0,NYJ @ SF,October,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
125,1983,9,1983-10-31,LAC,WAS,24,27,52.0,6.5,Grass,Partly Cloudy Day,73.53,4.42,253.0,WAS @ SD,October,Night,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
126,1983,10,1983-11-06,GB,CLE,35,21,52.0,-2.0,Grass,Cloudy,48.02,9.59,253.0,CLE @ GB,November,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
127,1983,10,1983-11-06,TEN,CIN,14,55,44.0,4.0,Dome,Dome,70.0,0.0,0.0,CIN @ HOO,November,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
128,1983,10,1983-11-06,KC,OAK,20,28,45.0,3.5,Turf,Rain,57.47,4.16,218.0,LAD @ KC,November,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
129,1983,10,1983-11-06,MIN,TB,12,17,44.0,-7.0,Dome,Dome,70.0,0.0,0.0,TB @ MIN,November,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
130,1983,10,1983-11-06,NE,BUF,21,7,43.0,-1.0,Turf,Cloudy,42.47,7.36,319.0,BUF @ NE,November,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
131,1983,10,1983-11-06,NO,ATL,27,10,45.0,-1.0,Dome,Dome,70.0,0.0,0.0,ATL @ NO,November,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
132,1983,10,1983-11-06,PHI,DAL,20,27,45.0,6.5,Turf,Partly Cloudy Day,47.25,10.49,148.44674457429048,DAL @ PHI,November,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
133,1983,10,1983-11-06,PIT,LAC,26,3,47.0,-5.0,Turf,Cloudy,49.7,11.44,269.0,SD @ PIT,November,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
134,1983,10,1983-11-06,LAR,CHI,21,14,44.0,-7.0,Grass,Clear Day,72.56,2.21,255.0,CHI @ LAR,November,Late,0,1,0,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
135,1983,10,1983-11-06,NYJ,IND,14,17,43.0,-6.5,Turf,Partly Cloudy Day,48.35,14.42,332.0,BLC @ NYJ,November,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
136,1983,10,1983-11-06,SEA,DEN,27,19,42.0,-3.5,Dome,Dome,70.0,0.0,0.0,DEN @ SEA,November,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
137,1983,10,1983-11-06,SF,MIA,17,20,44.0,-2.0,Grass,Partly Cloudy Day,67.03,4.58,152.0,MIA @ SF,November,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
138,1983,10,1983-11-06,WAS,ARI,45,7,52.0,-10.0,Grass,Cloudy,48.88,9.83,295.0,SLC @ WAS,November,Late,0,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
139,1983,10,1983-11-07,DET,NYG,15,9,44.0,-5.5,Dome,Dome,70.0,0.0,0.0,NYG @ DET,November,Night,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
140,1983,11,1983-11-13,CHI,PHI,17,14,39.0,-1.0,Grass,Cloudy,37.34,8.81,206.0,PHI @ CHI,November,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
141,1983,11,1983-11-13,CLE,TB,20,0,42.0,-4.0,Grass,Cloudy,38.06,2.34,221.0,TB @ CLE,November,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
142,1983,11,1983-11-13,TEN,DET,27,17,43.0,6.5,Dome,Dome,70.0,0.0,0.0,DET @ HOO,November,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
143,1983,11,1983-11-13,KC,CIN,20,15,45.0,2.5,Turf,Clear Day,53.97,12.28,197.0,CIN @ KC,November,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
144,1983,11,1983-11-13,MIN,GB,21,29,50.0,-2.5,Dome,Dome,70.0,0.0,0.0,GB @ MIN,November,Day,0,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
145,1983,11,1983-11-13,NE,MIA,17,6,42.0,3.0,Turf,Clear Day,41.59,6.22,333.0,MIA @ NE,November,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
146,1983,11,1983-11-13,NYJ,BUF,17,24,42.0,-3.5,Turf,Partly Cloudy Day,42.42,10.52,5.0,BUF @ NYJ,November,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
147,1983,11,1983-11-13,ARI,SEA,33,28,45.0,3.0,Grass,Cloudy,40.18,7.8,198.0,SEA @ SLC,November,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
148,1983,11,1983-11-13,IND,PIT,13,24,37.0,4.0,Grass,Partly Cloudy Day,43.09,2.84,300.0,PIT @ BLC,November,Day,0,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
149,1983,11,1983-11-13,OAK,DEN,22,20,42.0,-7.0,Grass,Partly Cloudy Day,67.68,7.05,254.0,DEN @ LAD,November,Late,0,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
150,1983,11,1983-11-13,NYG,WAS,17,33,44.0,9.5,Turf,Partly Cloudy Day,42.36,9.88,10.0,WAS @ NYG,November,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
151,1983,11,1983-11-13,LAC,DAL,24,23,49.0,7.0,Grass,Partly Cloudy Day,70.57,9.86,283.0,DAL @ SD,November,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
152,1983,11,1983-11-13,SF,NO,27,0,42.0,-4.0,Grass,Rain,56.54,7.55,239.0,NO @ SF,November,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
153,1983,11,1983-11-14,ATL,LAR,13,36,43.0,-2.0,Grass,Rain,42.46,11.63,90.0,LAR @ ATL,November,Night,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
154,1983,12,1983-11-20,BUF,OAK,24,27,42.0,2.0,Turf,Cloudy,58.73,10.63,146.0,LAD @ BUF,November,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
155,1983,12,1983-11-20,CIN,TEN,38,10,44.0,-9.0,Turf,Rain,54.37,16.1,221.0,HOO @ CIN,November,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
156,1983,12,1983-11-20,GB,DET,20,23,48.0,-4.0,Grass,Rain,42.7,23.7,251.0,DET @ GB,November,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
157,1983,12,1983-11-20,MIA,IND,37,0,38.0,-8.5,Grass,Partly Cloudy Day,81.27,13.16,144.0,BLC @ MIA,November,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
158,1983,12,1983-11-20,NE,CLE,0,30,41.0,-4.5,Turf,Partly Cloudy Day,49.64,3.36,101.0,CLE @ NE,November,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
159,1983,12,1983-11-20,PHI,NYG,0,23,36.0,-5.0,Turf,Partly Cloudy Day,60.96,5.49,180.0,NYG @ PHI,November,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
160,1983,12,1983-11-20,PIT,MIN,14,17,40.0,-7.0,Turf,Cloudy,63.74,14.86,135.0,MIN @ PIT,November,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
161,1983,12,1983-11-20,ARI,LAC,44,14,53.0,-1.5,Grass,Partly Cloudy Day,51.08,15.87,261.0,SD @ SLC,November,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
162,1983,12,1983-11-20,TB,CHI,0,27,36.0,1.0,Grass,Cloudy,76.35,12.65,191.0,CHI @ TB,November,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
163,1983,12,1983-11-20,ATL,SF,28,24,44.0,4.0,Grass,Cloudy,61.18,8.37,199.0,SF @ ATL,November,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
164,1983,12,1983-11-20,DAL,KC,41,21,46.0,-8.5,Turf,Clear Day,65.69,12.19,201.0,KC @ DAL,November,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
165,1983,12,1983-11-20,DEN,SEA,38,27,39.0,-1.0,Grass,Partly Cloudy Day,47.25,5.82,139.0,SEA @ DEN,November,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
166,1983,12,1983-11-20,LAR,WAS,20,42,50.0,3.0,Grass,Partly Cloudy Day,64.04,13.17,251.0,WAS @ LAR,November,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
167,1983,12,1983-11-21,NO,NYJ,28,31,43.0,-3.0,Dome,Dome,70.0,0.0,0.0,NYJ @ NO,November,Night,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
168,1983,13,1983-11-24,DET,PIT,45,3,41.0,3.0,Dome,Dome,70.0,0.0,0.0,PIT @ DET,November,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
169,1983,13,1983-11-24,DAL,ARI,35,17,54.0,-10.5,Turf,Clear Day,52.94,6.12,180.0,SLC @ DAL,November,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
170,1983,13,1983-11-27,CHI,SF,13,3,42.0,5.5,Grass,Rain,40.25,14.81,69.0,SF @ CHI,November,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
171,1983,13,1983-11-27,CLE,IND,41,23,36.0,-6.0,Grass,Cloudy,49.05,11.74,43.0,BLC @ CLE,November,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
172,1983,13,1983-11-27,NO,MIN,17,16,44.0,-2.5,Dome,Dome,70.0,0.0,0.0,MIN @ NO,November,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
173,1983,13,1983-11-27,NYJ,NE,26,3,40.0,-4.0,Turf,Clear Day,52.72,11.7,325.0,NE @ NYJ,November,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
174,1983,13,1983-11-27,TB,TEN,33,24,36.0,-2.0,Grass,Partly Cloudy Day,80.82,12.62,125.0,HOO @ TB,November,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
175,1983,13,1983-11-27,WAS,PHI,28,24,45.0,-15.0,Grass,Partly Cloudy Day,62.58,3.37,51.0,PHI @ WAS,November,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
176,1983,13,1983-11-27,ATL,GB,47,41,46.0,1.5,Grass,Cloudy,51.77,6.65,84.0,GB @ ATL,November,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
177,1983,13,1983-11-27,OAK,NYG,27,12,42.0,-10.0,Grass,Clear Day,63.96,3.5,253.0,NYG @ LAD,November,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
178,1983,13,1983-11-27,LAR,BUF,41,17,44.0,-4.0,Grass,Clear Day,64.81,3.72,215.0,BUF @ LAR,November,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
179,1983,13,1983-11-27,LAC,DEN,31,7,46.0,-3.0,Grass,Clear Day,64.51,0.4,2.0,DEN @ SD,November,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
180,1983,13,1983-11-27,SEA,KC,51,48,46.0,-4.0,Dome,Dome,70.0,0.0,0.0,KC @ SEA,November,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
181,1983,13,1983-11-28,MIA,CIN,38,14,44.0,-5.5,Grass,Partly Cloudy Day,83.55,5.83,165.0,CIN @ MIA,November,Night,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
182,1983,14,1983-12-01,LAC,OAK,10,42,54.0,2.0,Grass,Partly Cloudy Day,64.56,10.94,182.0,LAD @ SD,December,Night,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
183,1983,14,1983-12-04,GB,CHI,31,28,44.0,-3.0,Grass,Cloudy,30.64,5.59,300.0,CHI @ GB,December,Day,1,0,0,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
184,1983,14,1983-12-04,TEN,MIA,17,24,44.0,11.5,Dome,Dome,70.0,0.0,0.0,MIA @ HOO,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
185,1983,14,1983-12-04,KC,BUF,9,14,44.0,-2.5,Turf,Fog,32.49,9.05,167.0,BUF @ KC,December,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
186,1983,14,1983-12-04,NE,NO,7,0,35.0,1.0,Turf,Rain,36.16,11.91,106.0,NO @ NE,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
187,1983,14,1983-12-04,NYG,ARI,6,10,39.0,1.0,Turf,Rain,41.99,12.52,48.0,SLC @ NYG,December,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
188,1983,14,1983-12-04,PHI,LAR,13,9,38.0,4.5,Turf,Rain,44.37,12.33,26.0,LAR @ PHI,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
189,1983,14,1983-12-04,PIT,CIN,10,23,42.0,-4.5,Turf,Wind,46.96,20.28,256.0,CIN @ PIT,December,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
190,1983,14,1983-12-04,WAS,ATL,37,21,50.0,-10.0,Grass,Cloudy,44.34,6.14,288.0,ATL @ WAS,December,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
191,1983,14,1983-12-04,IND,NYJ,6,10,39.0,5.0,Grass,Cloudy,45.51,4.84,355.0,NYJ @ BLC,December,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
192,1983,14,1983-12-04,DEN,CLE,27,6,36.0,2.5,Grass,Partly Cloudy Day,44.99,12.56,228.0,CLE @ DEN,December,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
193,1983,14,1983-12-04,SEA,DAL,10,35,55.0,6.0,Dome,Dome,70.0,0.0,0.0,DAL @ SEA,December,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
194,1983,14,1983-12-04,SF,TB,35,21,41.0,-11.0,Grass,Clear Day,53.89,9.81,336.0,TB @ SF,December,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
195,1983,14,1983-12-05,DET,MIN,13,2,45.0,-5.5,Dome,Dome,70.0,0.0,0.0,MIN @ DET,December,Night,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
196,1983,15,1983-12-10,NYJ,PIT,7,34,37.0,-2.5,Turf,Partly Cloudy Day,49.27,9.15,266.0,PIT @ NYJ,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
197,1983,15,1983-12-10,MIA,ATL,31,24,44.0,-8.0,Grass,Rain,75.91,11.9,73.0,ATL @ MIA,December,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
198,1983,15,1983-12-11,BUF,SF,10,23,39.0,2.5,Turf,Partly Cloudy Day,28.49,19.68,71.0,SF @ BUF,December,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
199,1983,15,1983-12-11,CIN,DET,17,9,42.0,-3.0,Turf,Rain,49.32,10.14,90.0,DET @ CIN,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
200,1983,15,1983-12-11,TEN,CLE,34,27,44.0,6.5,Dome,Dome,70.0,0.0,0.0,CLE @ HOO,December,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
201,1983,15,1983-12-11,MIN,CHI,13,19,40.0,-2.0,Dome,Dome,70.0,0.0,0.0,CHI @ MIN,December,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
202,1983,15,1983-12-11,NYG,SEA,12,17,40.0,3.0,Turf,Cloudy,37.81,14.42,77.0,SEA @ NYG,December,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
203,1983,15,1983-12-11,PHI,NO,17,20,36.0,-1.0,Turf,Cloudy,42.74,11.87,72.0,NO @ PHI,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
204,1983,15,1983-12-11,DAL,WAS,10,31,53.0,-3.0,Turf,Clear Day,65.86,13.41,310.0,WAS @ DAL,December,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
205,1983,15,1983-12-11,DEN,IND,21,19,37.0,-8.0,Grass,Clear Day,41.72,10.91,121.0,BLC @ DEN,December,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
206,1983,15,1983-12-11,OAK,ARI,24,34,47.0,-9.0,Grass,Cloudy,59.68,1.98,118.0,SLC @ LAD,December,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
207,1983,15,1983-12-11,LAR,NE,7,21,40.0,-7.5,Grass,Cloudy,60.27,1.15,33.0,NE @ LAR,December,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
208,1983,15,1983-12-11,LAC,KC,41,38,54.0,-4.0,Grass,Partly Cloudy Day,61.73,11.72,292.0,KC @ SD,December,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
209,1983,15,1983-12-12,TB,GB,9,12,48.0,5.0,Grass,Wind,70.81,15.79,280.0,GB @ TB,December,Night,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
210,1983,16,1983-12-16,MIA,NYJ,34,14,39.0,-7.5,Grass,Cloudy,75.01,5.38,340.0,NYJ @ MIA,December,Night,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
211,1983,16,1983-12-17,WAS,NYG,31,22,44.0,-15.0,Grass,Clear Day,40.15,4.83,309.0,NYG @ WAS,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
212,1983,16,1983-12-17,MIN,CIN,20,14,39.0,3.5,Dome,Dome,70.0,0.0,0.0,CIN @ MIN,December,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
213,1983,16,1983-12-18,ATL,BUF,31,14,44.0,-2.5,Grass,Partly Cloudy Day,49.28,12.01,73.0,BUF @ ATL,December,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
214,1983,16,1983-12-18,CHI,GB,23,21,47.0,-2.5,Grass,Partly Cloudy Day,4.19,12.22,289.0,GB @ CHI,December,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
215,1983,16,1983-12-18,CLE,PIT,30,17,40.0,-3.0,Grass,Cloudy,21.17,10.64,226.0,PIT @ CLE,December,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
216,1983,16,1983-12-18,KC,DEN,48,17,42.0,-1.0,Turf,Partly Cloudy Day,1.13,9.91,339.0,DEN @ KC,December,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
217,1983,16,1983-12-18,NO,LAR,24,26,39.0,-3.0,Dome,Dome,70.0,0.0,0.0,LAR @ NO,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
218,1983,16,1983-12-18,ARI,PHI,31,7,43.0,-6.0,Grass,Cloudy,9.01,12.66,349.0,PHI @ SLC,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
219,1983,16,1983-12-18,IND,TEN,20,10,40.0,-4.5,Grass,Cloudy,35.07,2.29,191.0,HOO @ BLC,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
220,1983,16,1983-12-18,DET,TB,23,20,38.0,-9.5,Dome,Dome,70.0,0.0,0.0,TB @ DET,December,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
221,1983,16,1983-12-18,OAK,LAC,30,14,54.0,-8.0,Grass,Partly Cloudy Day,61.9,1.33,234.0,SD @ LAD,December,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
222,1983,16,1983-12-18,SEA,NE,24,6,42.0,-3.5,Dome,Dome,70.0,0.0,0.0,NE @ SEA,December,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
223,1983,16,1983-12-19,SF,DAL,42,17,48.0,-2.5,Grass,Cloudy,55.29,6.97,309.0,DAL @ SF,December,Night,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
224,1983,17,1983-12-24,SEA,DEN,31,7,44.0,-3.5,Dome,Dome,70.0,0.0,0.0,DEN @ SEA,December,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
225,1983,17,1983-12-26,DAL,LAR,17,24,46.0,-8.5,Turf,Partly Cloudy Day,27.33,13.84,180.0,LAR @ DAL,December,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
226,1983,18,1983-12-31,MIA,SEA,20,27,43.0,-8.0,Grass,Rain,51.99,14.59,148.44674457429048,SEA @ MIA,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
227,1983,18,1983-12-31,SF,DET,24,23,43.0,-7.5,Grass,Partly Cloudy Day,57.85,4.15,6.0,DET @ SF,December,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
228,1983,18,1984-01-01,WAS,LAR,51,7,47.0,-9.5,Grass,Partly Cloudy Day,34.23,5.89,25.0,LAR @ WAS,January,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
229,1983,18,1984-01-01,OAK,PIT,38,10,43.0,-7.0,Grass,Clear Day,73.14,1.38,11.0,PIT @ LAD,January,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
230,1983,19,1984-01-08,WAS,SF,24,21,50.0,-10.5,Grass,Partly Cloudy Day,35.59,11.37,190.0,SF @ WAS,January,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
231,1983,19,1984-01-08,OAK,SEA,30,14,47.0,-7.5,Grass,Cloudy,57.29,1.19,73.0,SEA @ LAD,January,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
232,1983,20,1984-01-22,OAK,WAS,38,9,48.0,-3.0,Grass,Partly Cloudy Day,60.3,12.56,54.0,WAS @ LAD,January,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
233,1984,1,1984-09-02,BUF,NE,17,21,38.0,3.5,Turf,Partly Cloudy Day,69.74,2.14,142.0,NE @ BUF,September,Day,0,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
234,1984,1,1984-09-02,CHI,TB,34,14,36.0,-6.0,Grass,Partly Cloudy Day,83.5,13.21,265.0,TB @ CHI,September,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
235,1984,1,1984-09-02,DET,SF,27,30,44.0,2.5,Dome,Dome,70.0,0.0,0.0,SF @ DET,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
236,1984,1,1984-09-02,GB,ARI,24,23,47.0,-3.0,Grass,Rain,63.3,5.93,29.0,SLC @ GB,September,Day,0,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
237,1984,1,1984-09-02,MIN,LAC,13,42,49.0,3.0,Dome,Dome,70.0,0.0,0.0,SD @ MIN,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
238,1984,1,1984-09-02,NO,ATL,28,36,44.0,-6.0,Dome,Dome,70.0,0.0,0.0,ATL @ NO,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
239,1984,1,1984-09-02,NYG,PHI,28,27,35.0,-2.0,Turf,Partly Cloudy Day,71.94,6.65,202.0,PHI @ NYG,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
240,1984,1,1984-09-02,PIT,KC,27,37,41.0,-6.0,Turf,Partly Cloudy Day,79.45,10.77,200.0,KC @ PIT,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
241,1984,1,1984-09-02,WAS,MIA,17,35,45.0,-4.0,Grass,Partly Cloudy Day,80.81,2.73,203.0,MIA @ WAS,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
242,1984,1,1984-09-02,DEN,CIN,20,17,41.0,-1.0,Grass,Partly Cloudy Day,72.61,10.74,141.0,CIN @ DEN,September,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
243,1984,1,1984-09-02,TEN,OAK,14,24,49.0,6.0,Dome,Dome,70.0,0.0,0.0,LAD @ HOO,September,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
