,season,week,game_date,game_time,home_team_id,home_team_stats_id,home_team_abbrev,visit_team_id,visit_team_stats_id,visit_team_abbrev,home_team_score,visit_team_score,game_over_under,line,surface,weather_icon,temperature,precip_probability,precip_type,wind_speed,wind_bearing,name,kickoff,month,start,score,total,spread,over_hit,under_hit,favorite_covered,underdog_covered
115,1983,9,1983-10-30 00:00:00,13,8,CLE,CLE,30,TEN,HOO,25,19,40.0,-8.5,Grass,Partly Cloudy Day,50.13,,,4.94,154,HOO @ CLE,Oct 30 1:00 PM,October,Day,19-25,44,8.5,1,0,0,1
116,1983,9,1983-10-30 00:00:00,13,20,NYG,NYG,9,DAL,DAL,20,38,44.0,7.0,Turf,Partly Cloudy Day,46.74,,,1.36,14,DAL @ NYG,Oct 30 1:00 PM,October,Day,38-20,58,7.0,1,0,0,1
117,1983,9,1983-10-30 00:00:00,13,23,PHI,PHI,13,IND,BLC,21,22,38.0,-5.0,Turf,Clear Day,46.33,,,3.48,299,BLC @ PHI,Oct 30 1:00 PM,October,Day,22-21,43,5.0,1,0,0,1
118,1983,9,1983-10-30 00:00:00,13,24,PIT,PIT,29,TB,TB,17,12,44.0,-10.5,Turf,Partly Cloudy Day,49.86,,,7.83,131,TB @ PIT,Oct 30 1:00 PM,October,Day,12-17,29,10.5,0,1,0,1
119,1983,9,1983-10-30 00:00:00,13,1,ARI,SLC,17,MIN,MIN,41,31,47.0,3.5,Grass,Partly Cloudy Day,55.3,,,6.28,125,MIN @ SLC,Oct 30 1:00 PM,October,Day,31-41,72,3.5,1,0,1,0
120,1983,9,1983-10-30 00:00:00,16,7,CIN,CIN,12,GB,GB,34,14,51.0,-1.0,Turf,Partly Cloudy Day,54.54,,,8.28,25,GB @ CIN,Oct 30 4:00 PM,October,Late,14-34,48,1.0,0,1,1,0
121,1983,9,1983-10-30 00:00:00,16,10,DEN,DEN,15,KC,KC,27,24,36.0,-2.0,Grass,Partly Cloudy Day,66.37,,,2.9,50,KC @ DEN,Oct 30 4:00 PM,October,Late,24-27,51,2.0,1,0,1,0
122,1983,9,1983-10-30 00:00:00,16,22,OAK,LAD,26,SEA,SEA,21,34,44.0,-7.0,Grass,Cloudy,71.71,,,3.91,225,SEA @ LAD,Oct 30 4:00 PM,October,Late,34-21,55,7.0,1,0,0,1
123,1983,9,1983-10-30 00:00:00,16,16,MIA,MIA,33,LAR,LAR,30,14,45.0,-3.0,Grass,Partly Cloudy Day,81.63,,,14.49,60,LAR @ MIA,Oct 30 4:00 PM,October,Late,14-30,44,3.0,0,1,1,0
124,1983,9,1983-10-30 00:00:00,16,27,SF,SF,21,NYJ,NYJ,13,27,46.0,-5.5,Grass,Rain,68.01,100%,Rain,5.06,163,NYJ @ SF,Oct 30 4:00 PM,October,Late,27-13,40,5.5,0,1,0,1
125,1983,9,1983-10-31 00:00:00,21,34,LAC,SD,31,WAS,WAS,24,27,52.0,6.5,Grass,Partly Cloudy Day,73.53,,,4.42,253,WAS @ SD,Oct 31 9:00 PM,October,Night,27-24,51,6.5,0,1,1,0
126,1983,10,1983-11-06 00:00:00,13,12,GB,GB,8,CLE,CLE,35,21,52.0,-2.0,Grass,Cloudy,48.02,,,9.59,253,CLE @ GB,Nov 6 1:00 PM,November,Day,21-35,56,2.0,1,0,1,0
127,1983,10,1983-11-06 00:00:00,13,30,TEN,HOO,7,CIN,CIN,14,55,44.0,4.0,Dome,,,,,,,CIN @ HOO,Nov 6 1:00 PM,November,Day,55-14,69,4.0,1,0,0,1
128,1983,10,1983-11-06 00:00:00,13,15,KC,KC,22,OAK,LAD,20,28,45.0,3.5,Turf,Rain,57.47,100%,Rain,4.16,218,LAD @ KC,Nov 6 1:00 PM,November,Day,28-20,48,3.5,1,0,0,1
129,1983,10,1983-11-06 00:00:00,13,17,MIN,MIN,29,TB,TB,12,17,44.0,-7.0,Dome,,,,,,,TB @ MIN,Nov 6 1:00 PM,November,Day,17-12,29,7.0,0,1,0,1
130,1983,10,1983-11-06 00:00:00,13,18,NE,NE,4,BUF,BUF,21,7,43.0,-1.0,Turf,Cloudy,42.47,,,7.36,319,BUF @ NE,Nov 6 1:00 PM,November,Day,7-21,28,1.0,0,1,1,0
131,1983,10,1983-11-06 00:00:00,13,19,NO,NO,2,ATL,ATL,27,10,45.0,-1.0,Dome,,,,,,,ATL @ NO,Nov 6 1:00 PM,November,Day,10-27,37,1.0,0,1,1,0
132,1983,10,1983-11-06 00:00:00,13,23,PHI,PHI,9,DAL,DAL,20,27,45.0,6.5,Turf,Partly Cloudy Day,47.25,,,10.49,,DAL @ PHI,Nov 6 1:00 PM,November,Day,27-20,47,6.5,1,0,0,1
133,1983,10,1983-11-06 00:00:00,13,24,PIT,PIT,34,LAC,SD,26,3,47.0,-5.0,Turf,Cloudy,49.7,,,11.44,269,SD @ PIT,Nov 6 1:00 PM,November,Day,3-26,29,5.0,0,1,1,0
134,1983,10,1983-11-06 00:00:00,16,33,LAR,LAR,6,CHI,CHI,21,14,44.0,-7.0,Grass,Clear Day,72.56,,,2.21,255,CHI @ LAR,Nov 6 4:00 PM,November,Late,14-21,35,7.0,0,1,0,0
135,1983,10,1983-11-06 00:00:00,16,21,NYJ,NYJ,13,IND,BLC,14,17,43.0,-6.5,Turf,Partly Cloudy Day,48.35,,,14.42,332,BLC @ NYJ,Nov 6 4:00 PM,November,Late,17-14,31,6.5,0,1,0,1
136,1983,10,1983-11-06 00:00:00,16,26,SEA,SEA,10,DEN,DEN,27,19,42.0,-3.5,Dome,,,,,,,DEN @ SEA,Nov 6 4:00 PM,November,Late,19-27,46,3.5,1,0,1,0
137,1983,10,1983-11-06 00:00:00,16,27,SF,SF,16,MIA,MIA,17,20,44.0,-2.0,Grass,Partly Cloudy Day,67.03,,,4.58,152,MIA @ SF,Nov 6 4:00 PM,November,Late,20-17,37,2.0,0,1,0,1
138,1983,10,1983-11-06 00:00:00,16,31,WAS,WAS,1,ARI,SLC,45,7,52.0,-10.0,Grass,Cloudy,48.88,,,9.83,295,SLC @ WAS,Nov 6 4:00 PM,November,Late,7-45,52,10.0,0,0,1,0
139,1983,10,1983-11-07 00:00:00,21,11,DET,DET,20,NYG,NYG,15,9,44.0,-5.5,Dome,,,,,,,NYG @ DET,Nov 7 9:00 PM,November,Night,9-15,24,5.5,0,1,1,0
140,1983,11,1983-11-13 00:00:00,13,6,CHI,CHI,23,PHI,PHI,17,14,39.0,-1.0,Grass,Cloudy,37.34,,,8.81,206,PHI @ CHI,Nov 13 1:00 PM,November,Day,14-17,31,1.0,0,1,1,0
141,1983,11,1983-11-13 00:00:00,13,8,CLE,CLE,29,TB,TB,20,0,42.0,-4.0,Grass,Cloudy,38.06,,,2.34,221,TB @ CLE,Nov 13 1:00 PM,November,Day,0-20,20,4.0,0,1,1,0
142,1983,11,1983-11-13 00:00:00,13,30,TEN,HOO,11,DET,DET,27,17,43.0,6.5,Dome,,,,,,,DET @ HOO,Nov 13 1:00 PM,November,Day,17-27,44,6.5,1,0,1,0
143,1983,11,1983-11-13 00:00:00,13,15,KC,KC,7,CIN,CIN,20,15,45.0,2.5,Turf,Clear Day,53.97,,,12.28,197,CIN @ KC,Nov 13 1:00 PM,November,Day,15-20,35,2.5,0,1,1,0
144,1983,11,1983-11-13 00:00:00,13,17,MIN,MIN,12,GB,GB,21,29,50.0,-2.5,Dome,,,,,,,GB @ MIN,Nov 13 1:00 PM,November,Day,29-21,50,2.5,0,0,0,1
145,1983,11,1983-11-13 00:00:00,13,18,NE,NE,16,MIA,MIA,17,6,42.0,3.0,Turf,Clear Day,41.59,,,6.22,333,MIA @ NE,Nov 13 1:00 PM,November,Day,6-17,23,3.0,0,1,1,0
146,1983,11,1983-11-13 00:00:00,13,21,NYJ,NYJ,4,BUF,BUF,17,24,42.0,-3.5,Turf,Partly Cloudy Day,42.42,,,10.52,5,BUF @ NYJ,Nov 13 1:00 PM,November,Day,24-17,41,3.5,0,1,0,1
147,1983,11,1983-11-13 00:00:00,13,1,ARI,SLC,26,SEA,SEA,33,28,45.0,3.0,Grass,Cloudy,40.18,,,7.8,198,SEA @ SLC,Nov 13 1:00 PM,November,Day,28-33,61,3.0,1,0,1,0
148,1983,11,1983-11-13 00:00:00,14,13,IND,BLC,24,PIT,PIT,13,24,37.0,4.0,Grass,Partly Cloudy Day,43.09,,,2.84,300,PIT @ BLC,Nov 13 2:00 PM,November,Day,24-13,37,4.0,0,0,0,1
149,1983,11,1983-11-13 00:00:00,16,22,OAK,LAD,10,DEN,DEN,22,20,42.0,-7.0,Grass,Partly Cloudy Day,67.68,,,7.05,254,DEN @ LAD,Nov 13 4:00 PM,November,Late,20-22,42,7.0,0,0,0,1
150,1983,11,1983-11-13 00:00:00,16,20,NYG,NYG,31,WAS,WAS,17,33,44.0,9.5,Turf,Partly Cloudy Day,42.36,,,9.88,10,WAS @ NYG,Nov 13 4:00 PM,November,Late,33-17,50,9.5,1,0,0,1
151,1983,11,1983-11-13 00:00:00,16,34,LAC,SD,9,DAL,DAL,24,23,49.0,7.0,Grass,Partly Cloudy Day,70.57,,,9.86,283,DAL @ SD,Nov 13 4:00 PM,November,Late,23-24,47,7.0,0,1,1,0
152,1983,11,1983-11-13 00:00:00,16,27,SF,SF,19,NO,NO,27,0,42.0,-4.0,Grass,Rain,56.54,100%,Rain,7.55,239,NO @ SF,Nov 13 4:00 PM,November,Late,0-27,27,4.0,0,1,1,0
153,1983,11,1983-11-14 00:00:00,21,2,ATL,ATL,33,LAR,LAR,13,36,43.0,-2.0,Grass,Rain,42.46,100%,Rain,11.63,90,LAR @ ATL,Nov 14 9:00 PM,November,Night,36-13,49,2.0,1,0,0,1
154,1983,12,1983-11-20 00:00:00,13,4,BUF,BUF,22,OAK,LAD,24,27,42.0,2.0,Turf,Cloudy,58.73,,,10.63,146,LAD @ BUF,Nov 20 1:00 PM,November,Day,27-24,51,2.0,1,0,0,1
155,1983,12,1983-11-20 00:00:00,13,7,CIN,CIN,30,TEN,HOO,38,10,44.0,-9.0,Turf,Rain,54.37,100%,Rain,16.1,221,HOO @ CIN,Nov 20 1:00 PM,November,Day,10-38,48,9.0,1,0,1,0
156,1983,12,1983-11-20 00:00:00,13,12,GB,GB,11,DET,DET,20,23,48.0,-4.0,Grass,Rain,42.7,100%,Rain,23.7,251,DET @ GB,Nov 20 1:00 PM,November,Day,23-20,43,4.0,0,1,0,1
157,1983,12,1983-11-20 00:00:00,13,16,MIA,MIA,13,IND,BLC,37,0,38.0,-8.5,Grass,Partly Cloudy Day,81.27,,,13.16,144,BLC @ MIA,Nov 20 1:00 PM,November,Day,0-37,37,8.5,0,1,1,0
158,1983,12,1983-11-20 00:00:00,13,18,NE,NE,8,CLE,CLE,0,30,41.0,-4.5,Turf,Partly Cloudy Day,49.64,,,3.36,101,CLE @ NE,Nov 20 1:00 PM,November,Day,30-0,30,4.5,0,1,0,1
159,1983,12,1983-11-20 00:00:00,13,23,PHI,PHI,20,NYG,NYG,0,23,36.0,-5.0,Turf,Partly Cloudy Day,60.96,,,5.49,180,NYG @ PHI,Nov 20 1:00 PM,November,Day,23-0,23,5.0,0,1,0,1
160,1983,12,1983-11-20 00:00:00,13,24,PIT,PIT,17,MIN,MIN,14,17,40.0,-7.0,Turf,Cloudy,63.74,,,14.86,135,MIN @ PIT,Nov 20 1:00 PM,November,Day,17-14,31,7.0,0,1,0,1
161,1983,12,1983-11-20 00:00:00,13,1,ARI,SLC,34,LAC,SD,44,14,53.0,-1.5,Grass,Partly Cloudy Day,51.08,,,15.87,261,SD @ SLC,Nov 20 1:00 PM,November,Day,14-44,58,1.5,1,0,1,0
162,1983,12,1983-11-20 00:00:00,13,29,TB,TB,6,CHI,CHI,0,27,36.0,1.0,Grass,Cloudy,76.35,,,12.65,191,CHI @ TB,Nov 20 1:00 PM,November,Day,27-0,27,1.0,0,1,0,1
163,1983,12,1983-11-20 00:00:00,16,2,ATL,ATL,27,SF,SF,28,24,44.0,4.0,Grass,Cloudy,61.18,,,8.37,199,SF @ ATL,Nov 20 4:00 PM,November,Late,24-28,52,4.0,1,0,1,0
164,1983,12,1983-11-20 00:00:00,16,9,DAL,DAL,15,KC,KC,41,21,46.0,-8.5,Turf,Clear Day,65.69,,,12.19,201,KC @ DAL,Nov 20 4:00 PM,November,Late,21-41,62,8.5,1,0,1,0
165,1983,12,1983-11-20 00:00:00,16,10,DEN,DEN,26,SEA,SEA,38,27,39.0,-1.0,Grass,Partly Cloudy Day,47.25,,,5.82,139,SEA @ DEN,Nov 20 4:00 PM,November,Late,27-38,65,1.0,1,0,1,0
166,1983,12,1983-11-20 00:00:00,16,33,LAR,LAR,31,WAS,WAS,20,42,50.0,3.0,Grass,Partly Cloudy Day,64.04,,,13.17,251,WAS @ LAR,Nov 20 4:00 PM,November,Late,42-20,62,3.0,1,0,0,1
167,1983,12,1983-11-21 00:00:00,21,19,NO,NO,21,NYJ,NYJ,28,31,43.0,-3.0,Dome,,,,,,,NYJ @ NO,Nov 21 9:00 PM,November,Night,31-28,59,3.0,1,0,0,1
168,1983,13,1983-11-24 00:00:00,12,11,DET,DET,24,PIT,PIT,45,3,41.0,3.0,Dome,,,,,,,PIT @ DET,Nov 24 12:30 PM,November,Day,3-45,48,3.0,1,0,1,0
169,1983,13,1983-11-24 00:00:00,16,9,DAL,DAL,1,ARI,SLC,35,17,54.0,-10.5,Turf,Clear Day,52.94,,,6.12,180,SLC @ DAL,Nov 24 4:00 PM,November,Late,17-35,52,10.5,0,1,1,0
170,1983,13,1983-11-27 00:00:00,13,6,CHI,CHI,27,SF,SF,13,3,42.0,5.5,Grass,Rain,40.25,34%,Rain,14.81,69,SF @ CHI,Nov 27 1:00 PM,November,Day,3-13,16,5.5,0,1,1,0
171,1983,13,1983-11-27 00:00:00,13,8,CLE,CLE,13,IND,BLC,41,23,36.0,-6.0,Grass,Cloudy,49.05,,,11.74,43,BLC @ CLE,Nov 27 1:00 PM,November,Day,23-41,64,6.0,1,0,1,0
172,1983,13,1983-11-27 00:00:00,13,19,NO,NO,17,MIN,MIN,17,16,44.0,-2.5,Dome,,,,,,,MIN @ NO,Nov 27 1:00 PM,November,Day,16-17,33,2.5,0,1,0,1
173,1983,13,1983-11-27 00:00:00,13,21,NYJ,NYJ,18,NE,NE,26,3,40.0,-4.0,Turf,Clear Day,52.72,,,11.7,325,NE @ NYJ,Nov 27 1:00 PM,November,Day,3-26,29,4.0,0,1,1,0
174,1983,13,1983-11-27 00:00:00,13,29,TB,TB,30,TEN,HOO,33,24,36.0,-2.0,Grass,Partly Cloudy Day,80.82,,,12.62,125,HOO @ TB,Nov 27 1:00 PM,November,Day,24-33,57,2.0,1,0,1,0
175,1983,13,1983-11-27 00:00:00,13,31,WAS,WAS,23,PHI,PHI,28,24,45.0,-15.0,Grass,Partly Cloudy Day,62.58,,,3.37,51,PHI @ WAS,Nov 27 1:00 PM,November,Day,24-28,52,15.0,1,0,0,1
176,1983,13,1983-11-27 00:00:00,16,2,ATL,ATL,12,GB,GB,47,41,46.0,1.5,Grass,Cloudy,51.77,,,6.65,84,GB @ ATL,Nov 27 4:00 PM,November,Late,41-47,88,1.5,1,0,1,0
177,1983,13,1983-11-27 00:00:00,16,22,OAK,LAD,20,NYG,NYG,27,12,42.0,-10.0,Grass,Clear Day,63.96,,,3.5,253,NYG @ LAD,Nov 27 4:00 PM,November,Late,12-27,39,10.0,0,1,1,0
178,1983,13,1983-11-27 00:00:00,16,33,LAR,LAR,4,BUF,BUF,41,17,44.0,-4.0,Grass,Clear Day,64.81,,,3.72,215,BUF @ LAR,Nov 27 4:00 PM,November,Late,17-41,58,4.0,1,0,1,0
179,1983,13,1983-11-27 00:00:00,16,34,LAC,SD,10,DEN,DEN,31,7,46.0,-3.0,Grass,Clear Day,64.51,,,0.4,2,DEN @ SD,Nov 27 4:00 PM,November,Late,7-31,38,3.0,0,1,1,0
180,1983,13,1983-11-27 00:00:00,16,26,SEA,SEA,15,KC,KC,51,48,46.0,-4.0,Dome,,,,,,,KC @ SEA,Nov 27 4:00 PM,November,Late,48-51,99,4.0,1,0,0,1
181,1983,13,1983-11-28 00:00:00,21,16,MIA,MIA,7,CIN,CIN,38,14,44.0,-5.5,Grass,Partly Cloudy Day,83.55,,,5.83,165,CIN @ MIA,Nov 28 9:00 PM,November,Night,14-38,52,5.5,1,0,1,0
182,1983,14,1983-12-01 00:00:00,21,34,LAC,SD,22,OAK,LAD,10,42,54.0,2.0,Grass,Partly Cloudy Day,64.56,,,10.94,182,LAD @ SD,Dec 1 9:00 PM,December,Night,42-10,52,2.0,0,1,0,1
183,1983,14,1983-12-04 00:00:00,13,12,GB,GB,6,CHI,CHI,31,28,44.0,-3.0,Grass,Cloudy,30.64,,,5.59,300,CHI @ GB,Dec 4 1:00 PM,December,Day,28-31,59,3.0,1,0,0,0
184,1983,14,1983-12-04 00:00:00,13,30,TEN,HOO,16,MIA,MIA,17,24,44.0,11.5,Dome,,,,,,,MIA @ HOO,Dec 4 1:00 PM,December,Day,24-17,41,11.5,0,1,1,0
185,1983,14,1983-12-04 00:00:00,13,15,KC,KC,4,BUF,BUF,9,14,44.0,-2.5,Turf,Fog,32.49,,,9.05,167,BUF @ KC,Dec 4 1:00 PM,December,Day,14-9,23,2.5,0,1,0,1
186,1983,14,1983-12-04 00:00:00,13,18,NE,NE,19,NO,NO,7,0,35.0,1.0,Turf,Rain,36.16,100%,Rain,11.91,106,NO @ NE,Dec 4 1:00 PM,December,Day,0-7,7,1.0,0,1,1,0
187,1983,14,1983-12-04 00:00:00,13,20,NYG,NYG,1,ARI,SLC,6,10,39.0,1.0,Turf,Rain,41.99,100%,Rain,12.52,48,SLC @ NYG,Dec 4 1:00 PM,December,Day,10-6,16,1.0,0,1,0,1
188,1983,14,1983-12-04 00:00:00,13,23,PHI,PHI,33,LAR,LAR,13,9,38.0,4.5,Turf,Rain,44.37,100%,Rain,12.33,26,LAR @ PHI,Dec 4 1:00 PM,December,Day,9-13,22,4.5,0,1,1,0
189,1983,14,1983-12-04 00:00:00,13,24,PIT,PIT,7,CIN,CIN,10,23,42.0,-4.5,Turf,Wind,46.96,,,20.28,256,CIN @ PIT,Dec 4 1:00 PM,December,Day,23-10,33,4.5,0,1,0,1
190,1983,14,1983-12-04 00:00:00,13,31,WAS,WAS,2,ATL,ATL,37,21,50.0,-10.0,Grass,Cloudy,44.34,,,6.14,288,ATL @ WAS,Dec 4 1:00 PM,December,Day,21-37,58,10.0,1,0,1,0
191,1983,14,1983-12-04 00:00:00,16,13,IND,BLC,21,NYJ,NYJ,6,10,39.0,5.0,Grass,Cloudy,45.51,,,4.84,355,NYJ @ BLC,Dec 4 4:00 PM,December,Late,10-6,16,5.0,0,1,1,0
192,1983,14,1983-12-04 00:00:00,16,10,DEN,DEN,8,CLE,CLE,27,6,36.0,2.5,Grass,Partly Cloudy Day,44.99,,,12.56,228,CLE @ DEN,Dec 4 4:00 PM,December,Late,6-27,33,2.5,0,1,1,0
193,1983,14,1983-12-04 00:00:00,16,26,SEA,SEA,9,DAL,DAL,10,35,55.0,6.0,Dome,,,,,,,DAL @ SEA,Dec 4 4:00 PM,December,Late,35-10,45,6.0,0,1,0,1
194,1983,14,1983-12-04 00:00:00,16,27,SF,SF,29,TB,TB,35,21,41.0,-11.0,Grass,Clear Day,53.89,,,9.81,336,TB @ SF,Dec 4 4:00 PM,December,Late,21-35,56,11.0,1,0,1,0
195,1983,14,1983-12-05 00:00:00,21,11,DET,DET,17,MIN,MIN,13,2,45.0,-5.5,Dome,,,,,,,MIN @ DET,Dec 5 9:00 PM,December,Night,2-13,15,5.5,0,1,1,0
196,1983,15,1983-12-10 00:00:00,12,21,NYJ,NYJ,24,PIT,PIT,7,34,37.0,-2.5,Turf,Partly Cloudy Day,49.27,,,9.15,266,PIT @ NYJ,Dec 10 12:30 PM,December,Day,34-7,41,2.5,1,0,0,1
197,1983,15,1983-12-10 00:00:00,16,16,MIA,MIA,2,ATL,ATL,31,24,44.0,-8.0,Grass,Rain,75.91,100%,Rain,11.9,73,ATL @ MIA,Dec 10 4:00 PM,December,Late,24-31,55,8.0,1,0,0,1
198,1983,15,1983-12-11 00:00:00,13,4,BUF,BUF,27,SF,SF,10,23,39.0,2.5,Turf,Partly Cloudy Day,28.49,,,19.68,71,SF @ BUF,Dec 11 1:00 PM,December,Day,23-10,33,2.5,0,1,0,1
199,1983,15,1983-12-11 00:00:00,13,7,CIN,CIN,11,DET,DET,17,9,42.0,-3.0,Turf,Rain,49.32,100%,Rain,10.14,90,DET @ CIN,Dec 11 1:00 PM,December,Day,9-17,26,3.0,0,1,1,0
200,1983,15,1983-12-11 00:00:00,13,30,TEN,HOO,8,CLE,CLE,34,27,44.0,6.5,Dome,,,,,,,CLE @ HOO,Dec 11 1:00 PM,December,Day,27-34,61,6.5,1,0,1,0
201,1983,15,1983-12-11 00:00:00,13,17,MIN,MIN,6,CHI,CHI,13,19,40.0,-2.0,Dome,,,,,,,CHI @ MIN,Dec 11 1:00 PM,December,Day,19-13,32,2.0,0,1,0,1
202,1983,15,1983-12-11 00:00:00,13,20,NYG,NYG,26,SEA,SEA,12,17,40.0,3.0,Turf,Cloudy,37.81,,,14.42,77,SEA @ NYG,Dec 11 1:00 PM,December,Day,17-12,29,3.0,0,1,0,1
203,1983,15,1983-12-11 00:00:00,13,23,PHI,PHI,19,NO,NO,17,20,36.0,-1.0,Turf,Cloudy,42.74,,,11.87,72,NO @ PHI,Dec 11 1:00 PM,December,Day,20-17,37,1.0,1,0,0,1
204,1983,15,1983-12-11 00:00:00,16,9,DAL,DAL,31,WAS,WAS,10,31,53.0,-3.0,Turf,Clear Day,65.86,,,13.41,310,WAS @ DAL,Dec 11 4:00 PM,December,Late,31-10,41,3.0,0,1,0,1
205,1983,15,1983-12-11 00:00:00,16,10,DEN,DEN,13,IND,BLC,21,19,37.0,-8.0,Grass,Clear Day,41.72,,,10.91,121,BLC @ DEN,Dec 11 4:00 PM,December,Late,19-21,40,8.0,1,0,0,1
206,1983,15,1983-12-11 00:00:00,16,22,OAK,LAD,1,ARI,SLC,24,34,47.0,-9.0,Grass,Cloudy,59.68,,,1.98,118,SLC @ LAD,Dec 11 4:00 PM,December,Late,34-24,58,9.0,1,0,0,1
207,1983,15,1983-12-11 00:00:00,16,33,LAR,LAR,18,NE,NE,7,21,40.0,-7.5,Grass,Cloudy,60.27,,,1.15,33,NE @ LAR,Dec 11 4:00 PM,December,Late,21-7,28,7.5,0,1,0,1
208,1983,15,1983-12-11 00:00:00,16,34,LAC,SD,15,KC,KC,41,38,54.0,-4.0,Grass,Partly Cloudy Day,61.73,,,11.72,292,KC @ SD,Dec 11 4:00 PM,December,Late,38-41,79,4.0,1,0,0,1
209,1983,15,1983-12-12 00:00:00,21,29,TB,TB,12,GB,GB,9,12,48.0,5.0,Grass,Wind,70.81,,,15.79,280,GB @ TB,Dec 12 9:00 PM,December,Night,12-9,21,5.0,0,1,1,0
210,1983,16,1983-12-16 00:00:00,21,16,MIA,MIA,21,NYJ,NYJ,34,14,39.0,-7.5,Grass,Cloudy,75.01,,,5.38,340,NYJ @ MIA,Dec 16 9:00 PM,December,Night,14-34,48,7.5,1,0,1,0
211,1983,16,1983-12-17 00:00:00,12,31,WAS,WAS,20,NYG,NYG,31,22,44.0,-15.0,Grass,Clear Day,40.15,,,4.83,309,NYG @ WAS,Dec 17 12:30 PM,December,Day,22-31,53,15.0,1,0,0,1
212,1983,16,1983-12-17 00:00:00,16,17,MIN,MIN,7,CIN,CIN,20,14,39.0,3.5,Dome,,,,,,,CIN @ MIN,Dec 17 4:00 PM,December,Late,14-20,34,3.5,0,1,1,0
213,1983,16,1983-12-18 00:00:00,13,2,ATL,ATL,4,BUF,BUF,31,14,44.0,-2.5,Grass,Partly Cloudy Day,49.28,,,12.01,73,BUF @ ATL,Dec 18 1:00 PM,December,Day,14-31,45,2.5,1,0,1,0
214,1983,16,1983-12-18 00:00:00,13,6,CHI,CHI,12,GB,GB,23,21,47.0,-2.5,Grass,Partly Cloudy Day,4.19,,,12.22,289,GB @ CHI,Dec 18 1:00 PM,December,Day,21-23,44,2.5,0,1,0,1
215,1983,16,1983-12-18 00:00:00,13,8,CLE,CLE,24,PIT,PIT,30,17,40.0,-3.0,Grass,Cloudy,21.17,,,10.64,226,PIT @ CLE,Dec 18 1:00 PM,December,Day,17-30,47,3.0,1,0,1,0
216,1983,16,1983-12-18 00:00:00,13,15,KC,KC,10,DEN,DEN,48,17,42.0,-1.0,Turf,Partly Cloudy Day,1.13,,,9.91,339,DEN @ KC,Dec 18 1:00 PM,December,Day,17-48,65,1.0,1,0,1,0
217,1983,16,1983-12-18 00:00:00,13,19,NO,NO,33,LAR,LAR,24,26,39.0,-3.0,Dome,,,,,,,LAR @ NO,Dec 18 1:00 PM,December,Day,26-24,50,3.0,1,0,0,1
218,1983,16,1983-12-18 00:00:00,13,1,ARI,SLC,23,PHI,PHI,31,7,43.0,-6.0,Grass,Cloudy,9.01,,,12.66,349,PHI @ SLC,Dec 18 1:00 PM,December,Day,7-31,38,6.0,0,1,1,0
219,1983,16,1983-12-18 00:00:00,14,13,IND,BLC,30,TEN,HOO,20,10,40.0,-4.5,Grass,Cloudy,35.07,,,2.29,191,HOO @ BLC,Dec 18 2:00 PM,December,Day,10-20,30,4.5,0,1,1,0
220,1983,16,1983-12-18 00:00:00,16,11,DET,DET,29,TB,TB,23,20,38.0,-9.5,Dome,,,,,,,TB @ DET,Dec 18 4:00 PM,December,Late,20-23,43,9.5,1,0,0,1
221,1983,16,1983-12-18 00:00:00,16,22,OAK,LAD,34,LAC,SD,30,14,54.0,-8.0,Grass,Partly Cloudy Day,61.9,,,1.33,234,SD @ LAD,Dec 18 4:00 PM,December,Late,14-30,44,8.0,0,1,1,0
222,1983,16,1983-12-18 00:00:00,16,26,SEA,SEA,18,NE,NE,24,6,42.0,-3.5,Dome,,,,,,,NE @ SEA,Dec 18 4:00 PM,December,Late,6-24,30,3.5,0,1,1,0
223,1983,16,1983-12-19 00:00:00,21,27,SF,SF,9,DAL,DAL,42,17,48.0,-2.5,Grass,Cloudy,55.29,,,6.97,309,DAL @ SF,Dec 19 9:00 PM,December,Night,17-42,59,2.5,1,0,1,0
224,1983,17,1983-12-24 00:00:00,16,26,SEA,SEA,10,DEN,DEN,31,7,44.0,-3.5,Dome,,,,,,,DEN @ SEA,Dec 24 4:00 PM,December,Late,7-31,38,3.5,0,1,1,0
225,1983,17,1983-12-26 00:00:00,14,9,DAL,DAL,33,LAR,LAR,17,24,46.0,-8.5,Turf,Partly Cloudy Day,27.33,,,13.84,180,LAR @ DAL,Dec 26 2:30 PM,December,Day,24-17,41,8.5,0,1,0,1
226,1983,18,1983-12-31 00:00:00,12,16,MIA,MIA,26,SEA,SEA,20,27,43.0,-8.0,Grass,Rain,51.99,100%,Rain,14.59,,SEA @ MIA,Dec 31 12:30 PM,December,Day,27-20,47,8.0,1,0,0,1
227,1983,18,1983-12-31 00:00:00,16,27,SF,SF,11,DET,DET,24,23,43.0,-7.5,Grass,Partly Cloudy Day,57.85,,,4.15,6,DET @ SF,Dec 31 4:00 PM,December,Late,23-24,47,7.5,1,0,0,1
228,1983,18,1984-01-01 00:00:00,12,31,WAS,WAS,33,LAR,LAR,51,7,47.0,-9.5,Grass,Partly Cloudy Day,34.23,,,5.89,25,LAR @ WAS,Jan 1 12:30 PM,January,Day,7-51,58,9.5,1,0,1,0
229,1983,18,1984-01-01 00:00:00,16,22,OAK,LAD,24,PIT,PIT,38,10,43.0,-7.0,Grass,Clear Day,73.14,,,1.38,11,PIT @ LAD,Jan 1 4:00 PM,January,Late,10-38,48,7.0,1,0,1,0
